datestr,temp,winddir,humidity,windspeed,pressure,precip,conditions,cloudcover,solarradiation,icon,irradiance
2025-07-05 20:00:00,32.0,160.0,66.57,18.0,1005.0,0.0,Clear,10.4,0.0,clear-night,0.0
2025-07-05 21:00:00,27.9,166.3,79.38,15.8,1005.0,0.0,Clear,5.0,0.0,clear-night,0.0
2025-07-05 22:00:00,27.3,165.1,84.21,15.5,1005.0,0.0,Clear,0.1,0.0,clear-night,0.0
2025-07-05 23:00:00,27.0,163.8,86.22,15.1,1005.0,0.0,Clear,1.5,0.0,clear-night,0.0
2025-07-06 00:00:00,29.0,200.0,79.05,10.8,1005.0,0.0,Clear,4.4,0.0,clear-night,0.0
2025-07-06 01:00:00,29.0,180.0,79.05,14.4,1005.0,0.0,Clear,1.7,0.0,clear-night,0.0
2025-07-06 02:00:00,29.0,170.0,79.05,18.0,1005.0,0.0,Clear,0.1,0.0,clear-night,0.0
2025-07-06 03:00:00,29.0,160.0,74.46,18.0,1005.0,0.0,Clear,3.3,0.0,clear-night,0.0
2025-07-06 04:00:00,28.0,160.0,78.91,10.8,1005.0,0.0,Clear,4.4,0.0,clear-night,0.7227752862517043
2025-07-06 05:00:00,28.0,160.0,78.91,14.4,1005.0,0.0,Clear,0.6,0.0,clear-day,37.85517832850299
2025-07-06 06:00:00,28.0,180.0,78.91,10.8,1005.0,0.0,Clear,0.0,48.0,clear-day,220.47639168979495
2025-07-06 07:00:00,30.0,170.0,66.17,18.0,1006.0,0.0,Clear,0.0,231.0,clear-day,508.4567166459652
2025-07-06 08:00:00,32.0,170.0,62.7,18.0,1006.0,0.0,Clear,0.0,439.0,clear-day,772.5812112212557
2025-07-06 09:00:00,33.0,170.0,55.79,18.0,1005.0,0.0,Clear,0.0,635.0,clear-day,914.2034882001537
2025-07-06 10:00:00,34.0,160.0,56.03,18.0,1005.0,0.0,Clear,4.4,798.0,clear-day,1116.4721271551298
2025-07-06 11:00:00,35.0,150.0,53.0,21.6,1005.0,0.0,Partially cloudy,25.0,913.0,partly-cloudy-day,1376.7657355927524
2025-07-06 12:00:00,36.0,150.0,50.15,21.6,1004.0,0.0,Partially cloudy,25.0,968.0,partly-cloudy-day,1369.9277789278603
2025-07-06 13:00:00,36.0,150.0,50.15,21.6,1003.0,0.0,Partially cloudy,25.0,942.0,partly-cloudy-day,1025.0708656177915
2025-07-06 14:00:00,35.0,150.0,53.0,25.2,1003.0,0.0,Partially cloudy,25.0,781.0,partly-cloudy-day,563.6062828274951
2025-07-06 15:00:00,35.0,150.0,56.27,25.2,1003.0,0.0,Partially cloudy,25.0,712.0,partly-cloudy-day,446.19941041661883
2025-07-06 16:00:00,35.0,150.0,56.27,18.0,1003.0,0.0,Partially cloudy,25.0,474.0,partly-cloudy-day,496.13600628930817
2025-07-06 17:00:00,35.0,160.0,56.27,25.2,1003.0,0.0,Partially cloudy,25.0,201.0,partly-cloudy-day,104.41159690201056
2025-07-06 18:00:00,33.0,160.0,62.92,21.6,1003.0,0.1,"Rain, Partially cloudy",25.0,188.0,rain,22.179602630074328
2025-07-06 19:00:00,32.0,150.0,66.57,21.6,1003.0,0.0,Partially cloudy,25.0,0.0,partly-cloudy-night,0.47955974842767296
2025-07-06 20:00:00,31.0,150.0,66.37,21.6,1004.0,0.0,Partially cloudy,25.0,0.0,partly-cloudy-night,0.0
2025-07-06 21:00:00,27.5,167.1,75.12,16.6,1004.0,0.0,Overcast,91.1,0.0,cloudy,0.0
2025-07-06 22:00:00,27.0,162.4,78.77,15.8,1004.0,0.0,Partially cloudy,79.3,0.0,partly-cloudy-night,0.0
2025-07-06 23:00:00,26.9,165.0,79.24,15.8,1004.0,0.0,Partially cloudy,68.7,0.0,partly-cloudy-night,0.0
2025-07-07 00:00:00,29.0,190.0,74.46,18.0,1004.0,0.0,Clear,5.4,0.0,clear-night,0.0
2025-07-07 01:00:00,29.0,170.0,74.46,18.0,1004.0,0.0,Clear,11.4,0.0,clear-night,0.0
2025-07-07 02:00:00,28.0,190.0,78.91,7.2,1003.0,0.0,Clear,18.3,0.0,clear-night,0.0
2025-07-07 03:00:00,28.0,190.0,78.91,7.2,1003.0,0.0,Partially cloudy,22.0,0.0,partly-cloudy-night,0.0
2025-07-07 04:00:00,28.0,180.0,78.91,7.2,1003.0,0.0,Partially cloudy,27.0,0.0,partly-cloudy-night,0.3732876712328767
2025-07-07 05:00:00,28.0,150.0,78.91,10.8,1003.0,0.0,Clear,10.5,0.0,clear-day,28.777946411480627
2025-07-07 06:00:00,28.0,150.0,78.91,10.8,1003.0,0.0,Clear,5.1,45.0,clear-day,213.16089924145558
2025-07-07 07:00:00,29.0,170.0,79.05,10.8,1004.0,0.0,Clear,18.3,225.0,clear-day,399.7000404171842
2025-07-07 08:00:00,30.0,160.0,74.62,10.8,1003.0,0.0,Partially cloudy,50.0,426.0,partly-cloudy-day,811.8272104891005
2025-07-07 09:00:00,33.0,150.0,59.26,18.0,1003.0,0.0,Partially cloudy,50.0,620.0,partly-cloudy-day,891.1093950237574
2025-07-07 10:00:00,32.0,160.0,59.03,18.0,1003.0,0.0,Partially cloudy,88.0,779.0,partly-cloudy-day,619.1656192701248
2025-07-07 11:00:00,33.0,110.0,59.26,25.2,1003.0,0.0,Partially cloudy,88.0,895.0,partly-cloudy-day,596.4097242759409
2025-07-07 12:00:00,30.0,120.0,74.62,21.6,1003.0,0.1,"Rain, Partially cloudy",50.0,956.0,rain,367.7491300447546
2025-07-07 13:00:00,29.0,140.0,79.05,10.8,1003.0,0.2,"Rain, Partially cloudy",88.0,752.0,rain,357.84737830484414
2025-07-07 14:00:00,30.0,180.0,74.62,14.4,1003.0,1.3,"Rain, Partially cloudy",88.0,742.0,rain,413.38031544124266
2025-07-07 15:00:00,30.0,110.0,70.28,14.4,1002.0,12.0,"Rain, Partially cloudy",88.0,150.0,rain,549.7705468920501
2025-07-07 16:00:00,31.0,100.0,66.37,10.8,1001.0,5.2,"Rain, Partially cloudy",88.0,30.0,rain,195.05451509486372
2025-07-07 17:00:00,30.0,110.0,70.28,18.0,1001.0,1.3,"Rain, Partially cloudy",50.0,23.0,rain,169.43479827667372
2025-07-07 18:00:00,30.0,100.0,70.28,10.8,1001.0,0.0,Partially cloudy,50.0,15.0,partly-cloudy-day,64.69956231146863
2025-07-07 19:00:00,29.0,100.0,74.46,10.8,1001.0,0.0,Partially cloudy,88.0,0.0,partly-cloudy-night,1.3459119496855345
2025-07-07 20:00:00,29.0,110.0,79.05,10.8,1002.0,0.0,Partially cloudy,88.0,0.0,partly-cloudy-night,0.0
2025-07-07 21:00:00,25.5,122.4,92.53,4.0,1002.0,0.0,Overcast,100.0,0.0,cloudy,0.0
2025-07-07 22:00:00,25.5,103.1,92.53,0.7,1002.0,0.0,Overcast,100.0,0.0,cloudy,0.0
2025-07-07 23:00:00,25.4,28.9,93.08,1.8,1003.0,0.0,Overcast,100.0,0.0,cloudy,0.0
2025-07-08 00:00:00,28.0,10.0,83.78,10.8,1002.0,0.0,Partially cloudy,88.0,0.0,partly-cloudy-night,0.0
2025-07-08 01:00:00,28.0,30.0,88.91,10.8,1001.0,1.1,"Rain, Partially cloudy",88.0,0.0,rain,0.0
2025-07-08 02:00:00,27.0,20.0,88.83,7.2,1001.0,0.8,"Rain, Partially cloudy",88.0,0.0,rain,0.0
2025-07-08 03:00:00,27.0,330.0,94.27,10.8,1000.0,0.0,Partially cloudy,88.0,0.0,partly-cloudy-night,0.0
2025-07-08 04:00:00,27.0,20.0,94.27,10.8,1000.0,0.5,"Rain, Partially cloudy",88.0,0.0,rain,0.4128521126760563
2025-07-08 05:00:00,27.0,10.0,94.27,7.2,1000.0,0.5,"Rain, Partially cloudy",88.0,0.0,rain,49.35542796999756
2025-07-08 06:00:00,27.0,20.0,94.27,7.2,1000.0,1.3,"Rain, Partially cloudy",88.0,14.0,rain,54.20819736808471
2025-07-08 07:00:00,27.0,20.0,94.27,7.2,1001.0,1.4,"Rain, Partially cloudy",88.0,87.0,rain,170.22945600000048
2025-07-08 08:00:00,28.0,40.0,88.91,7.2,1001.0,1.5,"Rain, Partially cloudy",88.0,80.0,rain,402.6833052788879
2025-07-08 09:00:00,30.0,30.0,79.19,10.8,1001.0,0.0,Partially cloudy,88.0,81.0,partly-cloudy-day,437.78377052897224
2025-07-08 10:00:00,30.0,50.0,74.62,10.8,1001.0,3.4,"Rain, Partially cloudy",88.0,18.0,rain,596.6903681328492
2025-07-08 11:00:00,31.0,60.0,70.47,18.0,1000.0,1.4,"Rain, Partially cloudy",50.0,45.0,rain,738.9112054178743
2025-07-08 12:00:00,31.0,40.0,79.32,10.8,1000.0,1.2,"Rain, Partially cloudy",50.0,515.0,rain,671.9481380076584
2025-07-08 13:00:00,32.0,60.0,66.57,21.6,1000.0,1.4,"Rain, Partially cloudy",88.0,248.0,rain,612.2718073440919
2025-07-08 14:00:00,30.0,30.0,74.62,18.0,999.0,0.9,"Rain, Partially cloudy",88.0,683.0,rain,521.4636207170208
2025-07-08 15:00:00,30.0,40.0,79.19,14.4,999.0,0.0,Partially cloudy,88.0,730.0,partly-cloudy-day,321.70575860070426
2025-07-08 16:00:00,30.0,50.0,74.62,14.4,998.0,0.5,"Rain, Partially cloudy",88.0,596.0,rain,140.44469992705191
2025-07-08 17:00:00,28.0,60.0,88.91,10.8,999.0,0.7,"Rain, Partially cloudy",88.0,408.0,rain,109.16928059837707
2025-07-08 18:00:00,29.0,90.0,74.46,18.0,999.0,0.7,"Rain, Partially cloudy",88.0,182.0,rain,16.84748427672956
2025-07-08 19:00:00,29.0,40.0,79.05,10.8,1000.0,0.3,"Rain, Partially cloudy",88.0,0.0,rain,0.06839622641509434
2025-07-08 20:00:00,27.0,80.0,94.27,14.4,1001.0,1.0,"Rain, Partially cloudy",88.0,0.0,rain,0.0
2025-07-08 21:00:00,25.3,89.0,94.2,14.4,1002.0,0.9,"Rain, Partially cloudy",55.1,0.0,rain,0.0
2025-07-08 22:00:00,25.2,81.9,93.63,13.7,1002.0,0.5,"Rain, Partially cloudy",88.7,0.0,rain,0.0
2025-07-08 23:00:00,25.0,78.4,93.62,13.7,1002.0,0.4,Rain,5.0,0.0,rain,0.0
2025-07-09 00:00:00,26.0,90.0,94.23,10.8,1002.0,0.0,Partially cloudy,88.0,0.0,partly-cloudy-night,0.0
2025-07-09 01:00:00,26.0,90.0,94.23,14.4,1001.0,0.0,Partially cloudy,88.0,0.0,partly-cloudy-night,0.0
2025-07-09 02:00:00,27.0,110.0,94.27,10.8,1001.0,0.2,"Rain, Partially cloudy",88.0,0.0,rain,0.0
2025-07-09 03:00:00,27.0,90.0,94.27,10.8,1001.0,0.0,Partially cloudy,88.0,0.0,partly-cloudy-night,0.0
2025-07-09 04:00:00,27.0,80.0,88.83,10.8,1001.0,0.1,"Rain, Partially cloudy",88.0,0.0,rain,0.0475609756097561
2025-07-09 05:00:00,27.0,90.0,88.83,10.8,1002.0,0.0,Partially cloudy,88.0,0.0,partly-cloudy-night,34.448611044810995
2025-07-09 06:00:00,27.0,90.0,88.83,7.2,1002.0,0.1,Rain,5.0,44.0,rain,87.70599468285617
2025-07-09 07:00:00,28.0,100.0,83.78,10.8,1003.0,0.4,"Rain, Partially cloudy",50.0,220.0,rain,469.66885018039864
2025-07-09 08:00:00,29.0,90.0,79.05,10.8,1003.0,0.8,"Rain, Partially cloudy",88.0,425.0,rain,615.2857589303568
2025-07-09 09:00:00,30.0,130.0,79.19,10.8,1003.0,0.0,Partially cloudy,88.0,620.0,partly-cloudy-day,721.0793211884624
2025-07-09 10:00:00,30.0,130.0,74.62,18.0,1003.0,0.1,"Rain, Partially cloudy",50.0,781.0,rain,719.6023533626183
2025-07-09 11:00:00,31.0,120.0,70.47,21.6,1003.0,0.1,"Rain, Partially cloudy",50.0,895.0,rain,547.5919811320755
2025-07-09 12:00:00,32.0,130.0,66.57,21.6,1003.0,0.0,Partially cloudy,50.0,937.0,partly-cloudy-day,782.3664926756176
2025-07-09 13:00:00,32.0,110.0,66.57,18.0,1003.0,0.2,"Rain, Partially cloudy",88.0,893.0,rain,978.0455974842766
2025-07-09 14:00:00,33.0,120.0,59.26,28.8,1003.0,0.1,"Rain, Partially cloudy",50.0,772.0,rain,483.32783018867923
2025-07-09 15:00:00,30.0,100.0,74.62,18.0,1003.0,0.0,Partially cloudy,88.0,742.0,partly-cloudy-day,478.59276236667256
2025-07-09 16:00:00,30.0,110.0,74.62,18.0,1003.0,0.1,"Rain, Partially cloudy",50.0,617.0,rain,359.49846956881765
2025-07-09 17:00:00,31.0,120.0,70.47,28.8,1002.0,0.0,Partially cloudy,88.0,422.0,partly-cloudy-day,66.9831333822432
2025-07-09 18:00:00,30.0,110.0,70.28,18.0,1003.0,0.1,"Rain, Partially cloudy",25.0,218.0,rain,27.02691932335719
2025-07-09 19:00:00,29.0,120.0,74.46,25.2,1003.0,0.2,"Rain, Partially cloudy",50.0,0.0,rain,0.30660377358490565
2025-07-09 20:00:00,28.0,120.0,83.78,10.8,1004.0,0.2,"Rain, Partially cloudy",25.0,0.0,rain,0.0
2025-07-09 21:00:00,25.5,104.8,93.09,7.2,1004.0,0.1,Rain,0.0,0.0,rain,0.0
2025-07-09 22:00:00,25.1,104.1,94.76,6.5,1004.0,0.2,Clear,0.0,0.0,clear-night,0.0
2025-07-09 23:00:00,24.7,90.5,95.89,5.8,1005.0,0.3,Clear,0.0,0.0,clear-night,0.0
2025-07-10 00:00:00,28.0,80.0,78.91,7.2,1004.0,0.5,"Rain, Partially cloudy",25.0,0.0,rain,0.0
2025-07-10 01:00:00,28.0,95.3,83.78,3.6,1004.0,0.7,"Rain, Partially cloudy",25.0,0.0,rain,0.0
2025-07-10 02:00:00,28.0,93.7,83.78,3.6,1004.0,0.3,"Rain, Partially cloudy",25.0,0.0,rain,0.0
2025-07-10 03:00:00,27.0,50.0,88.83,7.2,1003.0,0.0,Partially cloudy,25.0,0.0,partly-cloudy-night,0.0
2025-07-10 04:00:00,27.0,95.0,88.83,3.6,1003.0,0.1,Rain,1.1,0.0,rain,0.4962655424970192
2025-07-10 05:00:00,27.0,50.0,88.83,7.2,1003.0,0.3,Rain,1.2,0.0,rain,39.17189205007639
2025-07-10 06:00:00,28.0,40.0,83.78,7.2,1004.0,0.2,"Rain, Partially cloudy",25.0,43.0,rain,203.1856547690582
2025-07-10 07:00:00,29.0,80.0,74.46,10.8,1004.0,0.5,"Rain, Partially cloudy",25.0,220.0,rain,418.2358490566038
2025-07-10 08:00:00,30.0,90.0,70.28,10.8,1004.0,0.6,"Rain, Partially cloudy",50.0,426.0,rain,519.0147350209973
2025-07-10 09:00:00,31.0,100.0,70.47,14.4,1005.0,0.0,Partially cloudy,88.0,621.0,partly-cloudy-day,620.7115598666596
2025-07-10 10:00:00,32.0,70.0,62.7,14.4,1004.0,0.3,"Rain, Partially cloudy",88.0,783.0,rain,828.6572327044025
2025-07-10 11:00:00,32.0,110.0,59.03,18.0,1004.0,0.5,"Rain, Partially cloudy",88.0,894.0,rain,1075.2608952084297
2025-07-10 12:00:00,29.0,110.0,83.89,10.8,1004.0,0.4,"Rain, Partially cloudy",88.0,942.0,rain,932.0509142265719
2025-07-10 13:00:00,31.0,110.0,74.78,7.2,1004.0,0.7,"Rain, Partially cloudy",88.0,948.0,rain,627.5738745709581
2025-07-10 14:00:00,32.0,90.0,66.57,10.8,1003.0,0.6,"Rain, Partially cloudy",88.0,895.0,rain,656.1861470606473
2025-07-10 15:00:00,32.0,90.0,62.7,18.0,1003.0,0.0,Partially cloudy,88.0,778.0,partly-cloudy-day,582.3971703042132
2025-07-10 16:00:00,32.0,100.0,62.7,14.4,1003.0,0.5,"Rain, Partially cloudy",88.0,615.0,rain,299.80820561975804
2025-07-10 17:00:00,30.0,50.0,74.62,7.2,1003.0,0.7,"Rain, Partially cloudy",88.0,420.0,rain,135.2485183841316
2025-07-10 18:00:00,29.0,80.0,79.05,7.2,1003.0,0.9,"Rain, Partially cloudy",88.0,213.0,rain,35.968718616975394
2025-07-10 19:00:00,29.0,50.0,79.05,10.8,1003.0,1.4,"Rain, Partially cloudy",88.0,0.0,rain,0.2554858934169279
2025-07-10 20:00:00,29.0,40.0,79.05,10.8,1004.0,1.5,"Rain, Partially cloudy",88.0,0.0,rain,0.0
2025-07-10 21:00:00,25.1,57.9,95.33,12.2,1005.0,1.0,Rain,3.8,0.0,rain,0.0
2025-07-10 22:00:00,25.0,59.0,95.33,12.6,1005.0,1.4,Rain,5.0,0.0,rain,0.0
2025-07-10 23:00:00,24.7,62.0,96.47,10.4,1005.0,1.8,Rain,2.5,0.0,rain,0.0
2025-07-11 00:00:00,28.0,30.0,78.91,7.2,1004.0,1.4,"Rain, Partially cloudy",88.0,0.0,rain,0.0
2025-07-11 01:00:00,26.0,140.0,88.75,14.4,1004.0,1.5,"Rain, Partially cloudy",88.0,0.0,rain,0.0
2025-07-11 02:00:00,26.0,42.2,94.23,3.6,1004.0,1.9,"Rain, Partially cloudy",88.0,0.0,rain,0.0
2025-07-11 03:00:00,26.0,44.9,94.23,3.6,1003.0,0.0,Partially cloudy,88.0,0.0,partly-cloudy-night,0.0
2025-07-11 04:00:00,25.0,43.7,100.0,3.6,1003.0,1.2,"Rain, Partially cloudy",88.0,0.0,rain,0.17547169811320754
2025-07-11 05:00:00,26.0,45.2,94.23,3.6,1003.0,1.1,"Rain, Partially cloudy",88.0,0.0,rain,8.055358527162912
2025-07-11 06:00:00,26.0,39.6,94.23,3.6,1003.0,0.5,"Rain, Partially cloudy",88.0,41.0,rain,152.68009305810216
2025-07-11 07:00:00,26.0,340.0,94.23,7.2,1004.0,1.2,"Rain, Partially cloudy",88.0,215.0,rain,180.45885579937305
2025-07-11 08:00:00,28.0,49.9,88.91,3.6,1004.0,1.0,"Rain, Partially cloudy",88.0,396.0,rain,279.7936398614627
2025-07-11 09:00:00,29.0,70.0,79.05,7.2,1004.0,0.0,Partially cloudy,88.0,607.0,partly-cloudy-day,690.55352170124
2025-07-11 10:00:00,29.0,270.0,88.99,7.2,1004.0,1.3,"Rain, Partially cloudy",88.0,768.0,rain,730.3787702897062
2025-07-11 11:00:00,28.0,200.0,94.31,10.8,1004.0,1.4,"Rain, Partially cloudy",88.0,877.0,rain,919.6518389671922
2025-07-11 12:00:00,30.0,40.0,79.19,7.2,1004.0,0.9,"Rain, Partially cloudy",88.0,940.0,rain,482.6707692511488
2025-07-11 13:00:00,28.0,160.0,88.91,10.8,1004.0,0.3,"Rain, Partially cloudy",88.0,944.0,rain,404.16291553572006
2025-07-11 14:00:00,29.0,50.0,79.05,10.8,1004.0,0.2,"Rain, Partially cloudy",88.0,884.0,rain,447.56481625825006
2025-07-11 15:00:00,29.0,170.0,83.89,10.8,1004.0,0.0,Partially cloudy,50.0,763.0,partly-cloudy-day,522.9902986818279
2025-07-11 16:00:00,29.0,230.0,83.89,7.2,1003.0,0.4,"Rain, Partially cloudy",88.0,576.0,rain,489.2248560728358
2025-07-11 17:00:00,26.0,210.0,88.75,10.8,1004.0,1.3,"Rain, Partially cloudy",88.0,407.0,rain,166.28844056461878
2025-07-11 18:00:00,27.0,77.7,88.83,7.2,1004.0,1.5,"Rain, Partially cloudy",88.0,211.0,rain,23.742495711835335
2025-07-11 19:00:00,26.0,300.0,100.0,7.2,1005.0,0.8,"Rain, Partially cloudy",88.0,0.0,rain,0.03459119496855346
2025-07-11 20:00:00,25.0,40.0,100.0,14.4,1005.0,0.8,"Rain, Partially cloudy",88.0,0.0,rain,0.0
2025-07-11 21:00:00,25.2,51.0,96.48,6.5,1005.0,0.0,Partially cloudy,42.4,0.0,partly-cloudy-night,0.0
2025-07-11 22:00:00,25.2,39.1,96.48,6.5,1005.0,0.2,Partially cloudy,24.0,0.0,partly-cloudy-night,0.0
2025-07-11 23:00:00,25.0,43.0,96.48,4.7,1005.0,0.3,Partially cloudy,21.4,0.0,partly-cloudy-night,0.0
2025-07-12 00:00:00,26.0,290.0,94.23,7.2,1006.0,0.8,"Rain, Partially cloudy",50.0,0.0,rain,0.0
2025-07-12 01:00:00,26.0,330.0,94.23,7.2,1005.0,0.5,"Rain, Partially cloudy",28.6,0.0,rain,0.0
2025-07-12 02:00:00,26.0,250.0,94.23,3.6,1005.0,0.0,Clear,3.9,0.0,clear-night,0.0
2025-07-12 03:00:00,26.0,280.0,94.23,3.6,1005.0,0.0,Partially cloudy,50.0,0.0,partly-cloudy-night,0.0
2025-07-12 04:00:00,26.0,270.0,94.23,7.2,1005.0,0.1,"Rain, Partially cloudy",50.0,0.0,rain,0.06912442396313365
2025-07-12 05:00:00,26.0,260.0,94.23,3.6,1005.0,0.3,"Rain, Partially cloudy",88.0,0.0,rain,35.36545291095945
2025-07-12 06:00:00,26.0,280.0,94.23,7.2,1006.0,0.6,"Rain, Partially cloudy",88.0,36.0,rain,83.83192612527355
2025-07-12 07:00:00,27.0,7.9,94.27,3.6,1006.0,1.3,"Rain, Partially cloudy",50.0,176.0,rain,48.47413300210958
2025-07-12 08:00:00,28.0,16.6,83.78,3.6,1006.0,1.5,"Rain, Partially cloudy",88.0,119.0,rain,80.166471974133
2025-07-12 09:00:00,28.0,360.0,88.91,14.4,1006.0,0.0,Partially cloudy,88.0,223.0,partly-cloudy-day,132.25864779874212
2025-07-12 10:00:00,28.0,360.0,83.78,14.4,1006.0,0.8,"Rain, Partially cloudy",50.0,648.0,rain,296.1215054388898
2025-07-12 11:00:00,29.0,350.0,83.89,14.4,1006.0,0.9,"Rain, Partially cloudy",50.0,574.0,rain,528.751249482463
2025-07-12 12:00:00,31.0,350.0,70.47,18.0,1006.0,0.2,"Rain, Partially cloudy",50.0,815.0,rain,1142.640405354784
2025-07-12 13:00:00,31.0,340.0,74.78,14.4,1005.0,0.1,"Rain, Partially cloudy",88.0,860.0,rain,930.6599135964129
2025-07-12 14:00:00,32.0,352.7,70.65,7.2,1004.0,0.2,"Rain, Partially cloudy",88.0,769.0,rain,423.6431641067043
2025-07-12 15:00:00,32.0,10.0,70.65,10.8,1004.0,0.0,Partially cloudy,88.0,763.0,partly-cloudy-day,58.30403033815815
2025-07-12 16:00:00,27.0,350.0,94.27,18.0,1005.0,0.1,"Rain, Partially cloudy",88.0,596.0,rain,110.6350862051862
2025-07-12 17:00:00,27.0,320.0,94.27,10.8,1005.0,0.5,"Rain, Partially cloudy",88.0,405.0,rain,154.8776246525108
2025-07-12 18:00:00,27.0,310.0,88.83,10.8,1005.0,0.9,"Rain, Partially cloudy",50.0,207.0,rain,14.034536634724123
2025-07-12 19:00:00,27.0,320.0,88.83,10.8,1005.0,0.3,"Rain, Partially cloudy",50.0,0.0,rain,0.21551724137931033
2025-07-12 20:00:00,27.0,310.0,88.83,10.8,1005.0,0.0,Partially cloudy,50.0,0.0,partly-cloudy-night,0.0
2025-07-12 21:00:00,24.6,294.7,96.47,9.7,1005.0,0.0,Overcast,100.0,0.0,cloudy,0.0
2025-07-12 22:00:00,24.4,286.4,96.46,9.4,1005.0,0.0,Overcast,96.6,0.0,cloudy,0.0
2025-07-12 23:00:00,24.3,285.3,95.88,10.1,1004.0,0.0,Overcast,99.9,0.0,cloudy,0.0
2025-07-13 00:00:00,26.0,300.5,94.23,3.6,1005.0,0.0,Overcast,95.9,0.0,cloudy,0.0
2025-07-13 01:00:00,26.0,315.1,94.23,3.6,1004.0,0.0,Overcast,100.0,0.0,cloudy,0.0
2025-07-13 02:00:00,27.0,300.0,88.83,10.8,1004.0,0.1,"Rain, Overcast",99.9,0.0,rain,0.0
2025-07-13 03:00:00,27.0,310.0,83.67,10.8,1004.0,0.0,Partially cloudy,87.4,0.0,partly-cloudy-night,0.0
2025-07-13 04:00:00,27.0,320.0,83.67,10.8,1004.0,0.0,Partially cloudy,68.1,0.0,partly-cloudy-night,0.1325910931174089
2025-07-13 05:00:00,27.0,300.0,83.67,7.2,1004.0,0.0,Partially cloudy,85.4,0.0,partly-cloudy-night,37.40324050555499
2025-07-13 06:00:00,27.0,320.0,88.83,10.8,1005.0,0.0,Partially cloudy,25.0,36.0,partly-cloudy-day,170.03677224423808
2025-07-13 07:00:00,27.0,320.0,88.83,14.4,1005.0,0.0,Partially cloudy,50.0,165.0,partly-cloudy-day,173.7562893081761
2025-07-13 08:00:00,28.0,320.0,83.78,14.4,1005.0,0.8,"Rain, Partially cloudy",50.0,257.0,rain,613.1865351629502
2025-07-13 09:00:00,29.0,320.0,79.05,10.8,1004.0,0.0,Partially cloudy,88.0,576.0,partly-cloudy-day,701.8707578324951
2025-07-13 10:00:00,31.0,330.0,70.47,14.4,1004.0,0.6,"Rain, Partially cloudy",88.0,761.0,rain,970.0408805031446
2025-07-13 11:00:00,31.0,330.0,70.47,14.4,1004.0,0.1,"Rain, Partially cloudy",88.0,881.0,rain,1061.4703648390214
2025-07-13 12:00:00,32.0,330.0,62.7,18.0,1004.0,0.1,"Rain, Partially cloudy",88.0,951.0,rain,1040.056874094796
2025-07-13 13:00:00,32.0,10.0,59.03,14.4,1004.0,0.0,Partially cloudy,88.0,946.0,partly-cloudy-day,632.805359220047
2025-07-13 14:00:00,30.0,40.0,70.28,14.4,1004.0,0.4,"Rain, Partially cloudy",88.0,891.0,rain,913.5739233160041
2025-07-13 15:00:00,32.0,360.0,59.03,10.8,1003.0,0.0,Partially cloudy,50.0,746.0,partly-cloudy-day,741.0554059282185
2025-07-13 16:00:00,33.0,20.0,55.79,7.2,1002.0,0.7,"Rain, Partially cloudy",25.0,556.0,rain,485.53243358530244
2025-07-13 17:00:00,33.0,50.0,52.5,7.2,1002.0,0.8,"Rain, Partially cloudy",25.0,396.0,rain,104.42247540466474
2025-07-13 18:00:00,32.0,70.1,55.55,3.6,1002.0,0.4,"Rain, Partially cloudy",25.0,175.0,rain,26.585384302521675
2025-07-13 19:00:00,30.0,160.0,66.17,10.8,1003.0,0.0,Partially cloudy,50.0,0.0,partly-cloudy-night,0.4882445141065831
2025-07-13 20:00:00,30.0,150.0,66.17,14.4,1003.0,0.0,Partially cloudy,25.0,0.0,partly-cloudy-night,0.0
2025-07-13 21:00:00,24.6,205.2,91.93,3.2,1004.0,0.0,Overcast,93.2,0.0,cloudy,0.0
2025-07-13 22:00:00,24.5,217.3,91.92,5.8,1004.0,0.0,Partially cloudy,51.4,0.0,partly-cloudy-night,0.0
2025-07-13 23:00:00,24.3,207.4,92.47,6.1,1004.0,0.0,Partially cloudy,52.6,0.0,partly-cloudy-night,0.0
2025-07-14 00:00:00,26.0,0.0,94.23,0.0,1003.0,0.0,Partially cloudy,28.5,0.0,partly-cloudy-night,0.0
2025-07-14 01:00:00,26.0,210.0,88.75,7.2,1003.0,0.0,Partially cloudy,24.5,0.0,partly-cloudy-night,0.0
2025-07-14 02:00:00,26.0,238.4,88.75,3.6,1002.0,0.0,Clear,1.7,0.0,clear-night,0.0
2025-07-14 03:00:00,26.0,190.0,88.75,3.6,1001.0,0.0,Clear,1.5,0.0,clear-night,0.0
2025-07-14 04:00:00,26.0,255.0,83.56,3.6,1002.0,0.0,Clear,2.2,0.0,clear-night,0.847682119205298
2025-07-14 05:00:00,26.0,277.9,88.75,3.6,1002.0,0.0,Clear,9.7,0.0,clear-night,49.16384485715976
2025-07-14 06:00:00,26.0,264.7,88.75,3.6,1002.0,0.0,Partially cloudy,78.4,41.0,partly-cloudy-day,159.43897059513634
2025-07-14 07:00:00,28.0,263.5,78.91,3.6,1002.0,0.0,Partially cloudy,78.7,210.0,partly-cloudy-day,393.40254208602175
2025-07-14 08:00:00,30.0,210.0,74.62,10.8,1002.0,0.0,Partially cloudy,67.5,408.0,partly-cloudy-day,469.4154763313026
2025-07-14 09:00:00,32.0,230.0,70.65,7.2,1002.0,0.5,"Rain, Overcast",92.4,613.0,rain,433.1786263444359
